sumo_type,sumo_id,matsim_type,matsim_id,mapping_method
edge,36259520#0,link,102016,Base OSM ID
edge,362682731,link,3974,Base OSM ID
edge,362682732,link,3970,"Topological (from, to)"
edge,362719487#1,link,59351,Base OSM ID
edge,36337926#0,link,39251,Base OSM ID
edge,363385012,link,61851,Base OSM ID
edge,363394360#0,link,70162,"Topological (from, to)"
edge,363394360#1,link,70162,Base OSM ID
edge,363443435,link,132100,"Topological (from, to)"
edge,363443436,link,132108,"Topological (from, to)"
edge,363443437,link,132106,"Topological (from, to)"
edge,363553261,link,118194,Base OSM ID
edge,363555216#0,link,120431,Base OSM ID
edge,363555216#1,link,120439,"Topological (from, to)"
edge,36372284,link,79037,"Topological (from, to)"
edge,36372286,link,79024,"Topological (from, to)"
edge,36372289,link,79176,"Topological (from, to)"
edge,36372291,link,79175,"Topological (from, to)"
edge,36372726#0,link,80791,"Topological (from, to)"
edge,36372726#1,link,80793,"Topological (from, to)"
edge,36372726#2,link,80795,"Topological (from, to)"
edge,36372726#3,link,80797,"Topological (from, to)"
edge,36372726#4,link,80799,"Topological (from, to)"
edge,36377219,link,85385,"Topological (from, to)"
edge,36381149#2,link,91504,Base OSM ID
edge,364023035,link,25747,Spatial Nearest
edge,364942789#1,link,40492,Base OSM ID
edge,364942790#0,link,40494,"Topological (from, to)"
edge,364942790#1,link,40494,Base OSM ID
edge,364942790#3,link,40500,"Topological (from, to)"
edge,365020877#0,link,147897,"Topological (from, to)"
edge,365020878,link,147912,"Topological (from, to)"
edge,365020879#0,link,147910,"Topological (from, to)"
edge,365020880#0,link,147920,"Topological (from, to)"
edge,365020880#1,link,147922,"Topological (from, to)"
edge,365020880#2,link,147920,Base OSM ID
edge,365020880#3,link,147928,"Topological (from, to)"
edge,365020881,link,147915,"Topological (from, to)"
edge,36513903#1,link,93568,Base OSM ID
edge,36515286#1,link,95072,"Topological (from, to)"
edge,36517134#0,link,97667,Base OSM ID
edge,36517135#1,link,97661,Base OSM ID
edge,365356645#0,link,76266,"Topological (from, to)"
edge,365356645#1,link,76268,"Topological (from, to)"
edge,365356645#2,link,76270,"Topological (from, to)"
edge,365734762#4,link,59694,Base OSM ID
edge,365734769#0,link,59706,"Topological (from, to)"
edge,365861042,link,44898,"Topological (from, to)"
edge,36663576#0,link,117804,"Topological (from, to)"
edge,36663576#1,link,117806,"Topological (from, to)"
edge,36689633#0,link,148497,"Topological (from, to)"
edge,36689633#1,link,148499,"Topological (from, to)"
edge,36689634#2,link,148495,"Topological (from, to)"
edge,367216339#2,link,107535,Base OSM ID
edge,367216339#3,link,107537,"Topological (from, to)"
edge,367216344#0,link,107567,"Topological (from, to)"
edge,367216344#1,link,107569,"Topological (from, to)"
edge,367216344#2,link,107571,"Topological (from, to)"
edge,367216344#3,link,107573,"Topological (from, to)"
edge,367216344#4,link,107575,"Topological (from, to)"
edge,367256836,link,156471,"Topological (from, to)"
edge,367277636,link,10835,Base OSM ID
edge,367355783#0,link,117521,Base OSM ID
edge,36737686#3,link,45819,Base OSM ID
edge,36737686#6,link,45819,Base OSM ID
edge,36737687#4,link,45826,"Topological (from, to)"
edge,36738524,link,47684,"Topological (from, to)"
edge,36738526#0,link,47689,"Topological (from, to)"
edge,36738526#1,link,47689,Base OSM ID
edge,36738527#0,link,47691,"Topological (from, to)"
edge,36738527#1,link,47691,Base OSM ID
edge,36738527#3,link,47697,"Topological (from, to)"
edge,36738527#4,link,47699,"Topological (from, to)"
edge,36738527#5,link,47701,"Topological (from, to)"
edge,36738528#2,link,47613,"Topological (from, to)"
edge,36738528#3,link,47613,Base OSM ID
edge,36738528#4,link,47619,"Topological (from, to)"
edge,36738529#2,link,47625,"Topological (from, to)"
edge,36738529#3,link,47627,"Topological (from, to)"
edge,36738531#0,link,47635,"Topological (from, to)"
edge,36738531#1,link,47637,"Topological (from, to)"
edge,36738531#2,link,47639,"Topological (from, to)"
edge,36738535#1,link,47647,Base OSM ID
edge,367389831,link,159156,Base OSM ID
edge,36739044#1,link,47109,"Topological (from, to)"
edge,36739045#1,link,47121,"Topological (from, to)"
edge,367488327,link,119218,"Topological (from, to)"
edge,367568632#0,link,55696,"Topological (from, to)"
edge,367568632#1,link,55698,"Topological (from, to)"
edge,36773491#0,link,89418,"Topological (from, to)"
edge,36773491#1,link,89420,"Topological (from, to)"
edge,36776109#0,link,93673,"Topological (from, to)"
edge,367799521#1,link,16938,"Topological (from, to)"
edge,367799521#2,link,16940,"Topological (from, to)"
edge,367801237,link,11627,Base OSM ID
edge,367801357,link,10322,"Topological (from, to)"
edge,367831514,link,59022,"Topological (from, to)"
edge,36785182,link,105392,"Topological (from, to)"
edge,36786422#0,link,107360,"Topological (from, to)"
edge,36786422#1,link,107362,"Topological (from, to)"
edge,36786439,link,107545,"Topological (from, to)"
edge,36786440,link,107559,"Topological (from, to)"
edge,36786466#1,link,107484,"Topological (from, to)"
edge,36786479,link,107501,Base OSM ID
edge,36786717,link,106405,"Topological (from, to)"
edge,36786796#0,link,106489,"Topological (from, to)"
edge,36786796#1,link,106491,"Topological (from, to)"
edge,367885354#0,link,114882,"Topological (from, to)"
edge,367885354#1,link,114884,"Topological (from, to)"
edge,367885354#2,link,114886,"Topological (from, to)"
edge,367885355#0,link,114880,"Topological (from, to)"
edge,368175554,link,30642,Spatial Nearest
edge,368209183#0,link,38131,"Topological (from, to)"
edge,36821675#1,link,149420,"Topological (from, to)"
edge,36821675#2,link,149422,"Topological (from, to)"
edge,36826764#0,link,155445,"Topological (from, to)"
edge,36826764#1,link,155445,Base OSM ID
edge,36826764#2,link,155445,Base OSM ID
edge,36826842,link,155480,"Topological (from, to)"
edge,36826955#0,link,155635,"Topological (from, to)"
edge,36826955#1,link,155637,"Topological (from, to)"
edge,36826955#2,link,155639,"Topological (from, to)"
edge,36826955#3,link,155641,"Topological (from, to)"
edge,36826955#4,link,155635,Base OSM ID
edge,36828596#0,link,158540,"Topological (from, to)"
edge,36828596#1,link,158542,"Topological (from, to)"
edge,36828599,link,158550,"Topological (from, to)"
edge,36828601,link,158552,"Topological (from, to)"
edge,36828621,link,158660,Base OSM ID
edge,36828622,link,158664,"Topological (from, to)"
edge,36828623,link,158662,"Topological (from, to)"
edge,36828659,link,158641,"Topological (from, to)"
edge,36828760#2,link,157396,"Topological (from, to)"
edge,36828760#3,link,157398,"Topological (from, to)"
edge,36830353#0,link,160530,Base OSM ID
edge,368352429,link,43231,Base OSM ID
edge,36836891,link,6364,"Topological (from, to)"
edge,36836892,link,6369,Base OSM ID
edge,36836903,link,6338,Base OSM ID
edge,36844646#0,link,16013,"Topological (from, to)"
edge,36844646#1,link,16015,"Topological (from, to)"
edge,36844646#2,link,16017,"Topological (from, to)"
edge,36844648,link,16022,"Topological (from, to)"
edge,368797940#0,link,120840,"Topological (from, to)"
edge,368797940#1,link,120840,Base OSM ID
edge,36880937,link,60167,Base OSM ID
edge,36892597#0,link,74683,"Topological (from, to)"
edge,36892597#1,link,74685,"Topological (from, to)"
edge,36911370,link,98878,Base OSM ID
edge,36920052#1,link,109939,"Topological (from, to)"
edge,36920052#2,link,109940,"Topological (from, to)"
edge,369223457#0,link,156532,"Topological (from, to)"
edge,369223457#1,link,156534,"Topological (from, to)"
edge,369223458#0,link,156541,"Topological (from, to)"
edge,369223458#1,link,156543,"Topological (from, to)"
edge,369223459#0,link,156538,"Topological (from, to)"
edge,369223460,link,156548,"Topological (from, to)"
edge,369223461,link,156547,"Topological (from, to)"
edge,36932260,link,124858,"Topological (from, to)"
edge,36932429#0,link,125137,"Topological (from, to)"
edge,36932429#1,link,125137,Base OSM ID
edge,369401521,link,42993,Base OSM ID
edge,369443307#3,link,109730,Base OSM ID
edge,36944880,link,139863,Base OSM ID
edge,36954367#0,link,152475,"Topological (from, to)"
edge,36954367#1,link,152477,"Topological (from, to)"
edge,36954367#2,link,152479,"Topological (from, to)"
edge,36954368#0,link,152601,"Topological (from, to)"
edge,36954368#1,link,152602,"Topological (from, to)"
edge,36954368#2,link,152603,"Topological (from, to)"
edge,36954368#3,link,152604,"Topological (from, to)"
edge,36954475#0,link,152611,Base OSM ID
edge,36954475#1,link,152611,Base OSM ID
edge,36954475#2,link,152611,Base OSM ID
edge,36954475#3,link,152611,Base OSM ID
edge,36954476,link,152621,"Topological (from, to)"
edge,36954721#1,link,151665,"Topological (from, to)"
edge,36957609#0,link,156226,"Topological (from, to)"
edge,36957609#1,link,156226,Base OSM ID
edge,36969670,link,9598,"Topological (from, to)"
edge,36969679,link,9610,"Topological (from, to)"
edge,36969682,link,9588,"Topological (from, to)"
edge,369726993,link,121684,"Topological (from, to)"
edge,36977684,link,18806,"Topological (from, to)"
edge,36983903#0,link,26884,Base OSM ID
edge,36987810,link,89931,Spatial Nearest
edge,36987811,link,30251,"Topological (from, to)"
edge,36987812,link,30245,Base OSM ID
edge,36989551,link,32279,"Topological (from, to)"
edge,36991224#1,link,36185,Base OSM ID
edge,36992448,link,37855,"Topological (from, to)"
edge,36992449,link,37857,"Topological (from, to)"
edge,36993378#2,link,39314,"Topological (from, to)"
edge,36993379#0,link,39316,"Topological (from, to)"
edge,36993379#1,link,39318,"Topological (from, to)"
edge,36993380,link,39312,"Topological (from, to)"
edge,36993524#0,link,39392,"Topological (from, to)"
edge,36993524#1,link,39394,"Topological (from, to)"
edge,36993524#2,link,39396,"Topological (from, to)"
edge,36993524#3,link,39398,"Topological (from, to)"
edge,36993524#4,link,39400,"Topological (from, to)"
edge,36993539,link,37906,"Topological (from, to)"
edge,36993540#0,link,37898,"Topological (from, to)"
edge,36993540#1,link,37900,"Topological (from, to)"
edge,36993540#2,link,37902,"Topological (from, to)"
edge,36993540#3,link,37904,"Topological (from, to)"
edge,37000933#0,link,46903,"Topological (from, to)"
edge,37000933#1,link,46905,"Topological (from, to)"
edge,37000933#2,link,46907,"Topological (from, to)"
edge,37000934#0,link,46909,"Topological (from, to)"
edge,37000934#1,link,46911,"Topological (from, to)"
edge,37000934#2,link,46913,"Topological (from, to)"
edge,37009750#0,link,58849,"Topological (from, to)"
edge,37009750#1,link,58851,"Topological (from, to)"
edge,370111081#0,link,113285,"Topological (from, to)"
edge,370111081#1,link,113287,"Topological (from, to)"
edge,37012133#1,link,60261,Base OSM ID
edge,37012134#1,link,60262,Base OSM ID
edge,37012134#2,link,60263,"Topological (from, to)"
edge,37012134#3,link,60264,"Topological (from, to)"
edge,37013598#0,link,63796,"Topological (from, to)"
edge,37013598#1,link,63796,Base OSM ID
edge,37013600#0,link,63758,"Topological (from, to)"
edge,37013600#1,link,63760,"Topological (from, to)"
edge,37013600#2,link,63762,"Topological (from, to)"
edge,37013602,link,63768,"Topological (from, to)"
edge,37013604,link,63755,"Topological (from, to)"
edge,370179142#1,link,32871,"Topological (from, to)"
edge,37022828#2,link,74873,"Topological (from, to)"
edge,37031343#0,link,84996,"Topological (from, to)"
edge,37031343#1,link,84996,Base OSM ID
edge,37031343#7,link,85002,"Topological (from, to)"
edge,37031343#8,link,85004,"Topological (from, to)"
edge,370359204,link,94509,Base OSM ID
edge,370361653#0,link,107516,"Topological (from, to)"
edge,370361653#1,link,107516,Base OSM ID
edge,370361653#2,link,107522,"Topological (from, to)"
edge,370361653#3,link,107516,Base OSM ID
edge,370361654#2,link,107512,Base OSM ID
edge,370361655,link,107510,"Topological (from, to)"
edge,370361656,link,107529,"Topological (from, to)"
edge,370361657#0,link,107526,"Topological (from, to)"
edge,370361657#1,link,107526,Base OSM ID
edge,370361883#0,link,106326,"Topological (from, to)"
edge,37036260#0,link,91270,Base OSM ID
edge,37036260#5,link,14917,"Topological (from, to)"
edge,37036260#6,link,14919,"Topological (from, to)"
edge,370405123#0,link,159071,"Topological (from, to)"
edge,370405123#1,link,159073,"Topological (from, to)"
edge,370584750,link,58741,"Topological (from, to)"
edge,370590090,link,67903,"Topological (from, to)"
edge,370590094#0,link,67899,"Topological (from, to)"
edge,370590094#1,link,67901,"Topological (from, to)"
edge,370590097,link,67880,"Topological (from, to)"
edge,370590101,link,67874,"Topological (from, to)"
edge,370617111#0,link,99385,"Topological (from, to)"
edge,370617120#0,link,99545,Base OSM ID
edge,370617124#0,link,99520,Base OSM ID
edge,370617831,link,99059,"Topological (from, to)"
edge,370648471,link,138013,"Topological (from, to)"
edge,370648472,link,138036,Base OSM ID
edge,370648473,link,138034,"Topological (from, to)"
edge,37075179,link,140370,Base OSM ID
edge,37077530#0,link,141974,"Topological (from, to)"
edge,37077530#1,link,141976,"Topological (from, to)"
edge,37077533#0,link,141962,Base OSM ID
edge,37077533#2,link,141962,Base OSM ID
edge,37077533#3,link,141962,Base OSM ID
edge,37077533#4,link,141962,Base OSM ID
edge,37077533#5,link,141962,Base OSM ID
edge,37081112#0,link,147671,Base OSM ID
edge,37081112#2,link,147675,"Topological (from, to)"
edge,37121726,link,33903,"Topological (from, to)"
edge,371242755,link,50358,"Topological (from, to)"
edge,37142124,link,59055,Base OSM ID
edge,37142126,link,59051,Base OSM ID
edge,37142857#0,link,61124,"Topological (from, to)"
edge,37142857#1,link,61126,"Topological (from, to)"
edge,37142857#2,link,61128,"Topological (from, to)"
edge,37143041#1,link,60197,"Topological (from, to)"
edge,37143424#1,link,60556,Base OSM ID
edge,37143425,link,60559,Base OSM ID
edge,37143426,link,60554,Base OSM ID
edge,37143428#0,link,60544,"Topological (from, to)"
edge,37143428#1,link,60544,Base OSM ID
edge,37143429#1,link,60553,"Topological (from, to)"
edge,37143519#1,link,60639,Base OSM ID
edge,37143519#2,link,60640,"Topological (from, to)"
edge,37143519#4,link,60639,Base OSM ID
edge,371668370,link,91444,Base OSM ID
edge,37184616#0,link,113887,"Topological (from, to)"
edge,37184616#1,link,113889,"Topological (from, to)"
edge,37184617#0,link,113883,"Topological (from, to)"
edge,37184617#1,link,113885,"Topological (from, to)"
edge,37184618#0,link,113879,Base OSM ID
edge,371852685#1,link,6238,Base OSM ID
edge,371896304#0,link,58401,"Topological (from, to)"
edge,371924312,link,83569,"Topological (from, to)"
edge,371927739#0,link,99243,"Topological (from, to)"
edge,371927739#1,link,99245,"Topological (from, to)"
edge,371927739#2,link,99247,"Topological (from, to)"
edge,37226921#1,link,3487,Base OSM ID
edge,37226923#0,link,3492,Base OSM ID
edge,37226923#1,link,39485,"Topological (from, to)"
edge,37226923#2,link,39483,"Topological (from, to)"
edge,37226970,link,3615,Base OSM ID
edge,37226971,link,3619,Base OSM ID
edge,37229268,link,5213,"Topological (from, to)"
edge,37247537,link,27448,"Topological (from, to)"
edge,37280435,link,68106,Base OSM ID
edge,37280436#1,link,68108,Base OSM ID
edge,37280437,link,68109,"Topological (from, to)"
edge,37280438#1,link,68110,"Topological (from, to)"
edge,37280438#2,link,68111,"Topological (from, to)"
edge,37280438#3,link,68112,"Topological (from, to)"
edge,37282764,link,70625,Base OSM ID
edge,37287190#1,link,77173,Base OSM ID
edge,37287191#1,link,77176,"Topological (from, to)"
edge,37287191#4,link,77177,"Topological (from, to)"
edge,37287195,link,77152,"Topological (from, to)"
edge,37287196,link,77154,"Topological (from, to)"
edge,37287197,link,77156,Base OSM ID
edge,37287198,link,77158,"Topological (from, to)"
edge,37287199#2,link,77161,"Topological (from, to)"
edge,37287200,link,77142,"Topological (from, to)"
edge,37289104#0,link,79532,Base OSM ID
edge,37289167#1,link,79620,Base OSM ID
edge,37289167#2,link,79620,Base OSM ID
edge,37289167#3,link,79621,"Topological (from, to)"
edge,37290889#0,link,80330,"Topological (from, to)"
edge,37290889#1,link,160110,"Topological (from, to)"
edge,37291473,link,82447,Base OSM ID
edge,37291474#0,link,82455,Base OSM ID
edge,37291475#1,link,82450,"Topological (from, to)"
edge,37291475#2,link,82450,Base OSM ID
edge,37291757#2,link,81382,"Topological (from, to)"
edge,37291757#3,link,81384,"Topological (from, to)"
edge,37292252#2,link,83334,Base OSM ID
edge,37292253,link,83331,"Topological (from, to)"
edge,37292254#1,link,83339,"Topological (from, to)"
